nonce,value
1599959513,4980.52
1599960179,36.41
1599960478,85.13
1599964818,1636.0
1599964835,1636.0
1599965148,500.0
1599966789,1512.88
1599966851,1513.86
1599968417,2000.0
1599970504,15.01
1599970804,301.97
1599971416,1919.99
1599975696,200.0
1599984503,545.64
1599985378,131.01
1599988220,1616.18
1599988704,1000.0
1599988796,200.0
1599989890,1000.0
1599991256,1092.02
1599991313,1092.02
1599991475,10000.64
1599991634,10000.64
1599992173,1664.39
1599992728,5000.0
1599993081,4921.53
1599993285,980.5
1599993295,3209.18
1599993350,3209.18
1599993697,5024.66
1599993776,1046.08
1599993931,1046.1
1599994609,2360.52
1599995282,6514.68
1599996093,142.17
1599996594,10000.0
1599996788,1727.71
1599997218,2080.0
1599997682,101.84
1599999248,2000.0
1599999336,2000.0
1599999601,1652.22
1600001169,916.7
1600001377,6213.67
1600001490,1525.3
1600001519,1791.61
1600001631,1032.4
1600001771,1598.15
1600002063,3123.45
1600002834,5000.0
1600003448,990.0
1600003589,125.06
1600010772,2000.0
1600012562,1890.77
1600012843,1890.77
1600014065,1890.77
1600015566,2830.0
1600016507,1500.0
1600016794,307.49
1600016846,1500.0
1600017704,1500.0
1600017870,3000.0
1600017904,3000.0
1600017935,2000.0
1600018000,2846.64
1600018917,1505.39
1600022344,2912.02
1600022468,100.0
1600022800,100.0
1600023016,2000.0
1600023021,2024.46
1600023109,2024.54
1600023215,2024.54
1600023649,2000.0
1600031485,2000.0
1600031527,2000.0
1600031625,93.12
1600031703,2000.0
1600032046,2000.0
1600032088,2000.0
1600032369,2000.0
1600033631,1352.85
1600034630,330.6
1600035673,330.19
1600039323,0.0
1600039486,4921.53
1600039951,445.78
1600040021,493.69
1600041517,37.02
1600041746,1352.85
1600041754,1009.99
1600042406,135.06
1600042623,135.06
1600042754,136.09
1600044425,1746.63
1600044838,900.0
1600044937,846.93
1600045056,1746.93
1600045382,1719.88
1600045483,1719.88
1600046269,100.0
1600050153,1315.18
1600056731,884.21
1600057840,4770.15
1600060040,1414.5
1600060386,2000.0
1600065659,124.39
1600067426,1000.0
1600067430,1000.0
1600070002,300.0
1600070236,10000.0
1600072111,121.32
1600072470,1596.1
1600074148,1305.88
1600074288,1917.14
1600074619,4786.76
1600075256,1305.88
1600075326,2645.28
1600075462,2645.28
1600076529,5000.0
1600077221,490.75
1600077565,0.0
1600077576,5018.4
1600077677,1917.14
1600079661,324.47
1600079738,1156.33
1600081176,22.0
1600082143,4100.0
1600082149,2387.37
1600082173,1742.67
1600090075,598.72
1600091227,646.28
1600092242,466.64
1600094131,1239.0
1600095454,2822.28
1600095470,2532.48
1600095947,6385.42
1600096124,1403.17
1600096995,13117.82
1600097154,196.98
1600099036,160305.91
1600101848,164.2
1600101936,1400.0
1600101969,669.0
1600102926,807.78
1600102953,2306.34
1600104002,2500.0
1600104177,2500.0
1600104800,2440.64
1600105950,900.0
1600107649,377.33
1600108526,600.0
1600109504,900.0
1600112092,1313.57
1600112095,137241.2
1600112135,2.11
1600112447,5.0
1600113373,790.0
1600113549,51083.37
1600113883,34463.98
1600115406,857.92
1600117069,300.0
1600122035,4909.13
1600122932,500.0
1600124577,436.54
1600126935,176.39
1600130796,1173.79
1600132231,100.35
1600135968,923.0
1600136592,162.0
1600137133,80.0
1600137314,3269.71
1600137922,3332.45
1600138204,789.28
1600140578,1239.01
1600140974,417.0
1600142931,10000000.0
1600143056,50000.0
1600143556,1448.99
1600143794,394.31
1600145360,2094.79
1600145421,2094.79
1600146159,2094.79
1600147135,90.0
1600147556,9955.93
1600147980,10000.0
1600148069,1239.01
1600148326,10000.0
1600148348,3000.0
1600148391,3000.0
1600148447,3000.0
1600148705,1000.0
1600148989,2358.93
1600149216,2110.23
1600149226,2110.23
1600149280,2475.47
1600149359,3100.02
1600149863,2351.88
1600150261,1971.86
1600150272,2990.0
1600150297,2590.26
1600150310,1990.0
1600150452,1805.32
1600150478,1239.32
1600150709,1649.9
1600150857,1805.32
1600150870,2590.26
1600151564,352.3
1600152542,25.81
1600153463,1409.33
1600154532,500.0
1600155546,353.67
1600155848,705.95
1600157217,3424.1
1600157450,3424.1
1600157633,1059.62
1600159583,492.76
1600159603,71.34
1600159641,64.26
1600159677,4022.19
1600163877,1787.65
1600164870,1467.91
1600165051,2086.72
1600165513,5375.75
1600165752,2000.36
1600166139,900.0
1600166213,1085.79
1600166237,900.0
1600166272,900.0
1600166352,200.36
1600168803,5000.0
1600168886,378.48
1600169057,4667.32
1600173124,267.08
1600174574,13274.3
1600176335,236.14
1600178343,1075.79
1600178862,350.0
1600179382,1736.71
1600179773,1075.79
1600181275,4909.13
1600181312,167.61
1600181465,65.91
1600181472,3000.0
1600181620,3009.46
1600182033,3000.0
1600182185,273.91
1600182370,2975.39
1600182504,1066.3
1600182534,2850.0
1600182661,3000.0
1600182757,3007.66
1600182855,5553.14
1600183258,1066.3
1600184611,1000.0
1600185220,1173.6
1600185371,1173.6
1600185849,4000.0
1600185933,4000.0
1600186545,242.0
1600187813,462.34
1600189330,572.31
1600191209,2878.14
1600191222,414.28
1600191267,0.0
1600191294,53050.85
1600191359,1939.41
1600191451,404.48
1600191453,2415.09
1600191613,404.0
1600191631,2395.0
1600191667,2415.0
1600191737,5000.0
1600191853,802.09
1600191884,4000.0
1600192101,4000.0
1600192125,802.0
1600192447,1000.0
1600192502,1000.0
1600192707,1000.0
1600192882,5000.0
1600193364,150.0
1600194061,2395.0
1600195485,2000.0
1600195657,7.57
1600195910,350.0
1600196013,392.83
1600196210,1096.98
1600197370,2000.0
1600199485,4047.83
1600202530,231.98
1600205398,2000.0
1600205756,389.5
1600211132,1111.96
1600215222,1111.96
1600217861,2055.7
1600217882,225.18
1600217902,2000.0
1600218057,8826.85
1600219148,159.61
1600219612,3162.35
1600219834,1858.87
1600220221,7937.99
1600221139,2000.0
1600221256,3108.22
1600225479,46788.07
1600225576,8.4
1600226059,365.0
1600226536,182.32
1600227493,1000.6
1600227806,1500.0
1600231308,3051.95
1600231760,292.86
1600231911,1095.46
1600234487,491.28
1600234763,491.28
1600236151,491.28
1600239312,1525.28
1600239544,1525.28
1600241296,928.85
1600241645,375.46
1600243017,268.18
1600243171,754.54
1600244453,376.51
1600246264,4688.64
1600250463,2000.0
1600251272,1021.26
1600253200,384.64
1600253279,1020.0
1600254242,1200.0
1600254533,1016.27
1600254615,481.74
1600255696,2181.32
1600256498,1965.09
1600257307,420.69
1600257675,756.55
1600257694,261.09
1600258927,7178.29
1600258939,7178.29
1600259748,151.78
1600262217,3687.57
1600262400,3687.57
1600264390,8244.36
1600264455,10.0
1600265217,3034.63
1600265249,3034.63
1600265407,890.24
1600266567,800.0
1600267331,3500.0
1600267409,212.99
1600267563,3500.0
1600267751,522.91
1600267904,37.43
1600268276,842.98
1600268791,2025.76
1600270329,1074.91
1600272360,17.01
1600273235,433.34
1600273953,2000.0
1600275775,2920.47
1600276242,2909.4
1600276276,2909.52
1600277291,422.23
1600277590,1380.37
1600278183,513.8
1600278524,236.68
1600278663,160.0
1600278918,1941.37
1600278984,1941.37
1600280414,4273.38
1600280469,6709.9
1600280504,6709.9
1600282153,542.11
1600283237,1043.2
1600283479,132.31
1600283737,1024.21
1600283765,4047.0
1600283793,3442.72
1600283825,4622.67
1600283945,4543.33
1600284051,1315.47
1600284151,5000.0
1600284619,5172.83
1600284754,452.94
1600284755,513.11
1600284916,10.0
1600285003,70.0
1600285602,5000.0
1600286420,219.47
1600287233,582.0
1600287609,7087.78
1600287754,12396.94
1600287957,3000.0
1600288033,31.83
1600288791,874.76
1600288872,500.0
1600288880,1825.29
1600289007,110.45
1600290906,4993.53
1600291484,325.43
1600294141,256.0
1600294495,900.0
1600294576,32.41
1600296863,615.8
1600296889,692.75
1600297254,2000.0
1600297278,2000.0
1600297741,2651.72
1600297786,2651.72
1600298441,211.92
1600298514,311.87
1600298559,1243.69
1600298747,2674.93
1600298959,11.0
1600300479,793.06
1600301056,154.22
1600301856,1976.76
1600302131,1976.76
1600303215,2521.0
1600303404,2521.0
1600303736,1004.46
1600303842,90.79
1600304188,2475.9
1600305967,5605.78
1600306032,1156.29
1600308062,3551.31
1600308608,5975.91
1600309543,30.0
1600314605,3488.0
1600314671,2020.76
1600315118,3488.0
1600315383,3240.37
1600315443,1969.06
1600315687,2020.76
1600315831,3240.37
1600316354,1969.06
1600320437,1065.56
1600320535,125.24
1600321412,4566.0
1600321878,2977.8
1600324514,900.0
1600325139,6674.35
1600325569,2977.8
1600326353,794.26
1600327294,1200.0
1600330974,753.21
1600332621,1257.47
1600332720,1257.47
1600334670,3368.04
1600334933,949.33
1600335210,3807.52
1600335441,94.55
1600335782,1188.6
1600336203,166.37
1600337233,7175.57
1600337337,7175.57
1600342337,2430.03
1600343319,10000.0
1600343358,12857.22
1600344035,5603.15
1600344187,1040.42
1600344496,1040.42
1600344499,100.0
1600345496,3364.4
1600346456,798.82
1600346536,338.71
1600347046,1158.83
1600347481,1014.72
1600347697,1014.72
1600350081,900.0
1600352075,3347.77
1600352469,1178.46
1600353368,1028.88
1600353842,1981.38
1600354116,3396.21
1600354450,32105.62
1600354848,171.16
1600356169,369.51
1600356611,3000.0
1600357082,6935.7
1600358464,1496.53
1600358520,1059.7
1600358698,2490.0
1600358754,9688.59
1600359005,3370.66
1600359072,3370.6
1600359212,500.0
1600360048,26.05
1600360784,1700.0
1600360890,9418.7
1600361040,2057.17
1600361190,2000.0
1600361260,6735.59
1600361723,2300.34
1600361848,2300.0
1600365527,2756.74
1600366239,2363.69
1600366308,2690.7
1600366335,614.69
1600367748,2799.86
1600368154,5553.68
1600369977,3896.75
1600370799,454.16
1600371287,5596.97
1600371407,3002.99
1600371805,464.17
1600372740,1182.35
1600373603,4950.0
1600373645,4950.0
1600373808,4950.0
1600374142,178.38
1600374344,481.64
1600374649,4568.09
1600380431,171.05
1600385033,1640.4
1600385082,1640.4
1600388715,89.0
1600388752,5103.47
1600389936,390.76
1600391281,1321.05
1600393028,602.59
1600394378,3270.57
1600394500,5670.6
1600394575,234.98
1600396159,819.12
1600397809,1915.73
1600397920,2305.95
1600401537,3255.53
1600402600,352.21
1600403320,984.24
1600404070,377.69
1600405351,2990.0
1600405974,1257.55
1600407646,369.38
1600410121,1028.88
1600411486,1000.0
1600412643,5553.68
1600412761,5553.68
1600412883,3000.0
1600413233,10.0
1600413372,1000.0
1600417165,3153.24
1600418329,4688.64
1600418350,3153.24
1600418446,4688.64
1600418997,1490.0
1600419121,1312.28
1600420118,10000.0
1600420972,1190.0
1600422065,2638.36
1600423074,1478.01
1600423785,300.0
1600425409,3676.78
1600425676,1190.0
1600427008,3704.68
1600431204,350.0
1600433226,3654.5
1600436048,0.0
1600439050,0.0
1600440390,3000000.0
1600441594,2843.49
1600441596,2843.49
1600441793,452.94
1600442232,1057.56
1600443279,1984.06
1600443326,1237.64
1600444735,2500.0
1600447762,15189.37
1600447794,1195.98
1600448251,5375.47
1600449248,5000.29
1600449662,19.18
1600449829,281890.29
1600451671,1000.0
1600451873,3000.0
1600452735,1001.0
1600452770,10000.0
1600453501,8603.97
1600456743,5001.77
1600457294,1441.0
1600457332,7500.0
1600462346,284.77
1600462548,500.0
1600463102,968.27
1600463273,968.27
1600463687,266.45
1600464210,216.31
1600464818,200002.0
1600465256,5918.09
1600466607,10.0
1600467765,7149.2
1600468462,364.88
1600468678,2500.0
1600469274,728.4
1600470533,292.68
1600471341,30.0
1600471495,40.0
1600478770,62.84
1600480701,52.1
1600481379,307.69
1600481943,1139.74
1600482435,959.6
1600483170,541.78
1600483824,350.0
1600484017,292.68
1600485276,292.68
1600486347,2079.96
1600486387,36.0
1600489812,952.44
1600492093,727.95
1600493477,225.9
1600494137,363.58
1600494307,2712.58
1600494570,75.0
1600494897,360.11
1600495502,693.92
1600495535,735.67
1600495643,71.62
1600495795,564.82
1600498486,788.47
1600498941,430.22
1600499744,1429.29
1600499806,1429.29
1600499871,360.11
1600500016,1427.81
1600501060,500.0
1600501273,500.0
1600501348,116.47
1600501396,92.85
1600502692,1000.0
1600502898,2427.86
1600502995,5550.59
1600503930,361.95
1600504155,640.97
1600504259,4745.57
1600504872,476.22
1600504899,2838.21
1600504927,476.22
1600505783,7150.45
1600506322,33.76
1600507206,1404.35
1600507263,1404.35
1600507315,5918.09
1600507905,500.0
1600508346,500.0
1600508435,500.0
1600509132,1067.57
1600509288,326.41
1600509393,1067.57
1600509949,362.26
1600510220,1394.0
1600510332,1394.0
1600511000,13990.76
1600512450,5468.03
1600512532,5468.03
1600512667,5468.03
1600514860,107.67
1600515886,2176.65
1600517858,1442.76
1600519526,10000.0
1600520832,964.0
1600523248,727.95
1600524704,4460.34
1600526681,200.0
1600527458,1015.23
1600529085,1000.71
1600531193,736.37
1600531241,736.37
1600531464,736.37
1600533005,2418.04
1600534749,480.25
1600535180,700.0
1600536645,3280.22
1600538583,2.0
1600539514,2500.0
1600540160,2500.0
1600541237,2400.0
1600541489,983.64
1600541998,31.14
1600543561,2500.0
1600543969,2800.74
1600544146,941.08
1600545304,10.0
1600545314,23.59
1600545788,10.0
1600548622,5643.44
1600548877,5643.44
1600550618,5636.3
1600551250,190.76
1600552068,601.32
1600558289,39.05
1600558456,39.05
1600562269,2222.38
1600562394,10.0
1600562698,10.0
1600563292,5000.0
1600563834,3424.63
1600563846,1171.0
1600564321,1123.08
1600564721,5000.0
1600564890,1123.08
1600565163,6000.0
1600565393,6000.0
1600565516,2617.8
1600566076,1886.41
1600566078,6000.0
1600566139,37.61
1600566366,6000.0
1600566422,3522.12
1600567136,5000.0
1600567364,5000.0
1600567432,1487.3
1600567449,2565.78
1600567945,983.31
1600569306,1010.0
1600572369,1827.61
1600573235,2047.85
1600574095,1674.94
1600574127,1675.33
1600579555,3347.77
1600579635,2320.36
1600579663,2320.3
1600580185,1537.09
1600580343,1537.09
1600581251,2320.3
1600583392,10000.0
1600583677,10000.0
1600583892,1007.52
1600584404,393.4
1600584958,1007.52
1600585922,2000.0
1600586518,2000.0
1600597125,5000.0
1600600587,256.35
1600601324,491.5
1600603617,234.0
1600605667,2833.25
1600609496,3017.11
1600610261,6947.72
1600611458,350.0
1600617546,171.16
1600617900,3730.19
1600617953,942.45
1600618157,3166.19
1600618167,3167.96
1600619587,30.0
1600619770,3586.78
1600619844,3586.78
1600620137,3586.78
1600620528,1295.15
1600622080,1001.0
1600625633,0.1
1600625695,88.0
1600625733,0.0
1600626745,500.0
1600626843,11591.26
1600627337,1120.0
1600631301,100.0
1600631859,50.87
1600632446,1500.0
1600634024,2293.73
1600634239,8269.94
1600636833,2293.73
1600637596,200.0
1600639454,1357.07
1600640438,1357.07
1600641479,50000.0
1600646354,1442.76
1600646373,500.0
1600646686,788.47
1600651588,2404.19
1600655730,6000.0
1600656015,6000.0
1600656487,3104.84
1600662271,2126.4
1600665509,1453.84
1600668746,3000.0
1600669249,3000.0
1600672257,5016.23
1600674047,3000.0
1600682631,3062.0
1600682654,3849.14
1600682979,453.0
1600683855,1206.27
1600684386,2695.94
1600684400,2700.0
1600686214,7000.0
1600686461,7000.0
1600687005,75.0
1600688267,120.54
1600688364,6000.0
1600688443,5011.08
1600688498,5011.08
1600688608,5011.08
1600688648,1086.14
1600688700,2147.67
1600688815,1490.0
1600689319,1086.14
1600689468,1306.71
1600690496,1954.76
1600690638,4.29
1600691192,739.74
1600691515,739.74
1600691794,150.0
1600692509,1569.34
1600694874,3570.75
1600695653,2258.07
1600695714,1569.34
1600695782,2258.07
1600695876,2258.07
1600696517,3000.0
1600696555,3.92
1600696619,559.41
1600697541,1886.41
1600698019,391.67
1600698129,9550.0
1600698364,3000.0
1600698828,5000.0
1600699040,5000.0
1600699210,3294.48
1600700588,5889.79
1600700668,6200.27
1600700738,1958.83
1600700880,1017.03
1600701122,1694.64
1600701790,966.64
1600702966,1845.51
1600706952,1340.8
1600707187,1340.8
1600707673,6000.0
1600707738,2297.11
1600708384,143.8
1600708985,5.0
1600709059,2000.0
1600709287,2000.0
1600709690,571.3
1600709714,429.47
1600711110,3395.89
1600711816,2259.92
1600712661,3359.07
1600715414,215.0
1600718000,106.17
1600718288,106.17
1600718349,555.61
1600719065,800.0
1600720190,376.51
1600722356,2000.0
1600722710,2000.0
1600723513,30.31
1600725042,1177.36
1600725210,1177.36
1600726632,1166.08
1600727091,180.61
1600729159,906.65
1600729163,1462.88
1600734510,1146.79
1600734828,1587.87
1600735065,509.94
1600737247,5000.0
1600741327,124.34
1600742281,2532.96
1600742304,485.46
1600744626,50.01
1600744659,658.97
1600745388,726.32
1600745488,1118.88
1600749957,309.36
1600750515,1071.29
1600750641,1071.29
1600753261,100.0
1600756919,500.0
1600758914,927.31
1600760291,946.32
1600760505,946.32
1600763324,12144.52
1600763525,1765.93
1600763570,8000.0
1600765138,393.67
1600765739,400.0
1600766215,1403.36
1600767474,99.0
1600767719,1403.36
1600768275,1435.12
1600768385,1435.12
1600770199,2113.27
1600770227,7718.94
1600770335,2806.69
